4-2	JJ	I-NP	O
home	NN	I-NP	O
win	VB	I-VP	O
over	RP	I-PRT	O
Bayer	NNP	I-NP	I-ORG
Leverkusen	NNP	I-NP	I-ORG
on	IN	I-PP	O
Wednesday	NNP	I-NP	O
and	CC	O	O
powered	VBN	I-VP	O
them	PRP	I-NP	O
to	TO	I-PP	O
the	DT	I-NP	O
top	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
Bundesliga	NNP	I-NP	I-MISC
.	.	O	O

In	IN	I-PP	O
June	NNP	I-NP	O
,	,	O	O
Promodes	NNP	I-NP	I-ORG
signed	VBD	I-VP	O
an	DT	I-NP	O
outline	NN	I-NP	O
agreement	NN	I-NP	O
to	TO	I-VP	O
sell	VB	I-VP	O
its	PRP$	I-NP	O
Specia	NNP	I-NP	I-ORG
unit	NN	I-NP	O
--	:	O	O
which	WDT	I-NP	O
runs	VBZ	I-VP	O
100	CD	I-NP	O
Dia	NNP	I-NP	I-ORG
stores	NNS	I-NP	O
in	IN	I-PP	O
France	NNP	I-NP	I-LOC
--	:	O	O
to	TO	I-PP	O
Germany	NNP	I-NP	I-LOC
's	POS	B-NP	O
Aldi	NNP	I-NP	I-ORG
.	.	O	O

It	PRP	I-NP	O
showed	VBD	I-VP	O
average	JJ	I-NP	O
hourly	JJ	I-NP	O
earnings	NNS	I-NP	O
fell	VBD	I-VP	O
in	IN	I-PP	O
July	NNP	I-NP	O
by	IN	I-PP	O
0.2	CD	I-NP	O
percent	NN	I-NP	O
to	TO	I-PP	O
$	$	I-NP	O
11.00	CD	I-NP	O
and	CC	O	O
the	DT	I-NP	O
average	JJ	I-NP	O
workweek	NN	I-NP	O
shortened	VBN	I-VP	O
to	TO	I-PP	O
34.3	CD	I-NP	O
hours	NNS	I-NP	O
from	IN	I-PP	O
34.7	CD	I-NP	O
in	IN	I-PP	O
June	NNP	I-NP	O
.	.	O	O

SOCCER	NN	I-NP	O
-	:	O	O
UKRAINIAN	NNP	I-NP	I-MISC
PREMIER	NNPS	I-NP	O
DIVISION	NNP	I-NP	O
RESULTS	NNS	I-NP	O
/	SYM	O	O
STANDINGS	NNS	I-NP	O
.	.	O	O

Israeli	JJ	I-NP	I-MISC
travel	NN	I-NP	O
restrictions	NNS	I-NP	O
,	,	O	O
imposed	VBN	I-VP	O
after	IN	I-SBAR	O
bombings	NNS	I-NP	O
by	IN	I-PP	O
Moslem	NNP	I-NP	I-MISC
militants	VBZ	I-VP	O
in	IN	I-PP	O
February	NNP	I-NP	O
and	CC	I-NP	O
March	NNP	I-NP	O
,	,	O	O
ban	NN	I-NP	O
most	JJS	B-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
two	CD	I-NP	O
million	CD	I-NP	O
Arabs	NNPS	I-NP	I-MISC
in	IN	I-PP	O
the	DT	I-NP	O
West	NNP	I-NP	I-LOC
Bank	NNP	I-NP	I-LOC
and	CC	O	O
Gaza	NNP	I-NP	I-LOC
from	IN	I-PP	O
entering	VBG	I-VP	O
Jerusalem	NNP	I-NP	I-LOC
.	.	O	O

6-4	CD	I-NP	O
6-4	CD	I-NP	O
6-3	CD	I-NP	O

FARMINGTON	NNP	I-NP	I-LOC
HILLS	NNP	I-NP	I-LOC
,	,	O	O
Mich	NNP	I-NP	I-LOC
.	.	O	O

J.	NNP	I-NP	I-PER
Adams	NNP	I-NP	I-PER
lbw	NN	I-NP	O
b	SYM	O	O
Moody	NNP	I-NP	I-PER
5	CD	I-NP	O

An	DT	I-NP	O
estimated	VBN	I-NP	O
50,000	CD	I-NP	O
Algerians	NNPS	I-NP	I-MISC
and	CC	I-NP	O
more	JJR	I-NP	O
than	IN	I-NP	O
110	CD	I-NP	O
foreigners	NNS	I-NP	O
have	VBP	I-VP	O
been	VBN	I-VP	O
killed	VBN	I-VP	O
in	IN	I-PP	O
violence	NN	I-NP	O
pitting	VBG	I-VP	O
Moslem	NNP	I-NP	I-MISC
rebels	NNS	I-NP	O
against	IN	I-PP	O
government	NN	I-NP	O
forces	NNS	I-NP	O
since	IN	I-PP	O
early	JJ	I-NP	O
1992	CD	I-NP	O
,	,	O	O
when	WRB	I-ADVP	O
the	DT	I-NP	O
authorities	NNS	I-NP	O
cancelled	VBD	I-VP	O
a	DT	I-NP	O
general	JJ	I-NP	O
election	NN	I-NP	O
in	IN	I-PP	O
which	WDT	I-NP	O
radical	JJ	B-NP	O
Islamists	NNS	I-NP	I-MISC
had	VBD	I-VP	O
taken	VBN	I-VP	O
a	DT	I-NP	O
commanding	JJ	I-NP	O
lead	NN	I-NP	O
.	.	O	O

1.	CD	I-NP	O
Austria	NNP	I-NP	I-LOC
1,973	CD	I-NP	O
points	NNS	I-NP	O

6-	CD	I-NP	O
3	CD	I-NP	O

Roda	NNP	I-NP	I-ORG
JC	NNP	I-NP	I-ORG
Kerkrade	NNP	I-NP	I-ORG
1	CD	I-NP	O
0	CD	I-NP	O
1	CD	I-NP	O
0	CD	I-NP	O
1	CD	I-NP	O
1	CD	I-NP	O
1	CD	I-NP	O

67	CD	I-NP	O
68	CD	I-NP	O
68	CD	I-NP	O
,	,	O	O
Raymond	NNP	I-NP	I-PER
Russell	NNP	I-NP	I-PER
63	CD	I-NP	O
69	CD	I-NP	O
71	CD	I-NP	O

pro-baseball	JJ	I-NP	O
games	NNS	I-NP	O
played	VBN	I-VP	O
on	IN	I-PP	O
Saturday	NNP	I-NP	O
.	.	O	O

Sheffield	NNP	I-NP	I-ORG
United	NNP	I-NP	I-ORG
4	CD	I-NP	O
Birmingham	NNP	B-NP	I-ORG
4	CD	I-NP	O

More	JJR	I-NP	O
than	IN	I-NP	O
20,000	CD	I-NP	O
people	NNS	I-NP	O
have	VBP	I-VP	O
died	VBN	I-VP	O
in	IN	I-PP	O
the	DT	I-NP	O
PKK	NNP	I-NP	I-ORG
's	POS	B-NP	O
12-year-old	JJ	I-NP	O
fight	NN	I-NP	O
for	IN	I-PP	O
independence	NN	I-NP	O
or	CC	O	O
autonomy	NN	I-NP	O
in	IN	I-PP	O
southeastern	JJ	I-NP	O
Turkey	NNP	I-NP	I-LOC
.	.	O	O

LG	VBG	I-VP	I-ORG
5	CD	I-NP	O
OB	NNP	I-NP	I-ORG
1	CD	I-NP	O

But	CC	O	O
Ruehe	NNP	I-NP	I-PER
told	VBD	I-VP	O
Bild	NNP	I-NP	I-ORG
am	VBP	I-VP	I-ORG
Sonntag	NNP	I-NP	I-ORG
in	IN	I-PP	O
an	DT	I-NP	O
interview	NN	I-NP	O
that	IN	I-SBAR	O
a	DT	I-NP	O
"	"	O	O
new	JJ	I-NP	O
and	CC	I-NP	O
different	JJ	I-NP	O
mandate	NN	I-NP	O
"	"	O	O
for	IN	I-PP	O
the	DT	I-NP	O
troops	NNS	I-NP	O
would	MD	I-VP	O
be	VB	I-VP	O
agreed	VBN	I-VP	O
on	RP	I-PRT	O
for	IN	I-PP	O
next	JJ	I-NP	O
year	NN	I-NP	O
after	IN	I-PP	O
the	DT	I-NP	O
current	JJ	I-NP	O
mandate	NN	I-NP	O
expires	VBZ	I-VP	O
in	IN	I-PP	O
December	NNP	I-NP	O
.	.	O	O

5	LS	I-LST	O
)	)	O	O
6-1	JJ	I-ADVP	O

CALL	JJ	I-NP	O
C	NNP	I-NP	O
98.00	CD	I-NP	O
PCT	NNP	I-NP	O
0.47	CD	I-NP	O
DEM	NNP	I-NP	I-MISC
3.30	CD	I-NP	O
PCT	NNP	I-NP	O
202.90	CD	I-NP	O
X	NNP	I-NP	O

They	PRP	I-NP	O
were	VBD	I-VP	O
held	VBN	I-VP	O
up	RP	I-PRT	O
by	IN	I-PP	O
a	DT	I-NP	O
gritty	JJ	I-NP	O
84	CD	I-NP	O
from	IN	I-PP	O
Paul	NNP	I-NP	I-PER
Johnson	NNP	I-NP	I-PER
but	CC	O	O
ex-England	JJ	I-NP	I-MISC
fast	JJ	I-NP	O
bowler	NN	I-NP	O
Martin	NNP	I-NP	I-PER
McCague	NNP	I-NP	I-PER
took	VBD	I-VP	O
four	CD	I-NP	O
for	IN	I-PP	O
55	CD	I-NP	O
.	.	O	O

The	DT	I-NP	O
ODS	NNP	I-NP	I-ORG
,	,	O	O
a	DT	I-NP	O
party	NN	I-NP	O
in	IN	I-PP	O
which	WDT	I-NP	O
Klaus	NNP	B-NP	I-PER
often	RB	I-ADVP	O
tries	VBZ	I-VP	O
to	TO	I-VP	O
emulate	VB	I-VP	O
the	DT	I-NP	O
style	NN	I-NP	O
of	IN	I-PP	O
former	JJ	I-NP	O
British	NNP	I-NP	I-MISC
Prime	NNP	I-NP	O
Minister	NNP	I-NP	O
Margaret	NNP	I-NP	I-PER
Thatcher	NNP	I-NP	I-PER
,	,	O	O
has	VBZ	I-VP	O
been	VBN	I-VP	O
in	IN	I-PP	O
control	NN	I-NP	O
of	IN	I-PP	O
Czech	NNP	I-NP	I-LOC
politics	NNS	I-NP	O
since	IN	I-PP	O
winning	VBG	I-NP	O
general	JJ	I-NP	O
elections	NNS	I-NP	O
in	IN	I-PP	O
1992	CD	I-NP	O
.	.	O	O

-DOCSTART-	-X-	O	O

Spending	NN	I-NP	O
on	IN	I-PP	O
all	DT	I-NP	O
types	NNS	I-NP	O
of	IN	I-PP	O
durable	JJ	I-NP	O
goods	NNS	I-NP	O
,	,	O	O
which	WDT	I-NP	O
includes	VBZ	I-VP	O
cars	NNS	I-NP	O
,	,	O	O
fell	VBD	I-VP	O
to	TO	I-PP	O
an	DT	I-NP	O
annual	JJ	I-NP	O
rate	NN	I-NP	O
of	IN	I-PP	O
$	$	I-NP	O
626.3	CD	I-NP	O
billion	CD	I-NP	O
in	IN	I-PP	O
July	NNP	I-NP	O
from	IN	I-PP	O
$	$	I-NP	O
633.6	CD	I-NP	O
billion	CD	I-NP	O
in	IN	I-PP	O
June	NNP	I-NP	O
.	.	O	O

Younis	NNP	I-NP	I-PER
4-95	CD	I-NP	O
)	)	O	O

Larry	NNP	I-NP	I-PER
Fine	NNP	I-NP	I-PER

WASHINGTON	NNP	I-NP	I-LOC
1996-12-06	CD	I-NP	O

-DOCSTART-	-X-	O	O

Sydney	NNP	I-NP	I-ORG
Bulldogs	NNP	I-NP	I-ORG
21	CD	I-NP	O
10	CD	I-NP	O
0	CD	I-NP	O
11	CD	I-NP	O
325	CD	I-NP	O
356	CD	I-NP	O
20	CD	I-NP	O

A	DT	I-NP	O
hijacked	VBN	I-NP	O
Sudan	NNP	I-NP	I-ORG
Airways	NNPS	I-NP	I-ORG
plane	NN	I-NP	O
carrying	VBG	I-VP	O
199	CD	I-NP	O
passengers	NNS	I-NP	O
and	CC	I-NP	O
crew	NN	I-NP	O
landed	VBD	I-VP	O
at	IN	I-PP	O
Stansted	JJ	I-NP	I-LOC
airport	NN	I-NP	O
just	RB	I-ADVP	O
outside	IN	I-PP	O
London	NNP	I-NP	I-LOC
early	RB	I-ADVP	O
on	IN	I-PP	O
Tuesday	NNP	I-NP	O
morning	NN	I-NP	O
after	IN	I-PP	O
flying	VBG	I-NP	O
from	IN	I-PP	O
Cyprus	NNP	I-NP	I-LOC
,	,	O	O
eyewitnesses	NNS	I-NP	O
said	VBD	I-VP	O
.	.	O	O

A	DT	I-NP	O
400,000	CD	I-NP	O
barrel	NN	I-NP	O
cargo	NN	I-NP	O
of	IN	I-PP	O
Ecuadorian	NNP	I-NP	I-ORG
Oriente	NNP	I-NP	I-ORG
and	CC	O	O
960,000	CD	I-NP	O
barrels	NNS	I-NP	O
of	IN	I-PP	O
Nigerian	NNP	I-NP	I-MISC
Escravos	NNP	I-NP	I-ORG
was	VBD	I-VP	O
awarded	VBN	I-VP	O
in	IN	I-PP	O
a	DT	I-NP	O
tender	NN	I-NP	O
for	IN	I-PP	O
Oct	NNP	I-NP	O
15-18	CD	I-NP	O
late	JJ	I-NP	O
last	JJ	I-NP	O
week	NN	I-NP	O
,	,	O	O
but	CC	O	O
price	NN	I-NP	O
information	NN	I-NP	O
remains	VBZ	I-VP	O
vague	JJ	I-ADJP	O
.	.	O	O

Albion	NNP	I-NP	I-ORG
3	CD	I-NP	O
3	CD	I-NP	O
0	CD	I-NP	O
0	CD	I-NP	O
5	CD	I-NP	O
0	CD	I-NP	O
9	CD	I-NP	O

Essex	NNP	I-NP	I-ORG
,	,	O	O
who	WP	I-NP	O
started	VBD	I-VP	O
the	DT	I-NP	O
current	JJ	I-NP	O
round	NN	I-NP	O
of	IN	I-PP	O
matches	NNS	I-NP	O
in	IN	I-PP	O
fifth	JJ	I-NP	O
place	NN	I-NP	O
20	CD	I-NP	O
points	NNS	I-NP	O
behind	IN	I-PP	O
leaders	NNS	I-NP	O
Derbyshire	NNP	B-NP	I-ORG
with	IN	I-PP	O
a	DT	I-NP	O
game	NN	I-NP	O
in	IN	I-PP	O
hand	NN	I-NP	O
,	,	O	O
could	MD	I-VP	O
go	VB	I-VP	O
top	JJ	I-NP	O
if	IN	I-SBAR	O
they	PRP	I-NP	O
complete	JJ	I-NP	O
victory	NN	I-NP	O
on	IN	I-PP	O
Monday	NNP	I-NP	O
's	POS	B-NP	O
last	JJ	I-NP	O
day	NN	I-NP	O
and	CC	O	O
other	JJ	I-NP	O
results	NNS	I-NP	O
favour	NN	I-NP	O
them	PRP	I-NP	O
.	.	O	O

Fortuna	NNP	I-NP	I-ORG
Duesseldorf	NNP	I-NP	I-ORG
3	CD	I-NP	O
1	CD	I-NP	O
0	CD	I-NP	O
2	CD	I-NP	O
1	CD	I-NP	O
7	CD	I-NP	O
3	CD	I-NP	O

Lara	NNP	I-NP	I-PER
's	POS	B-NP	O
outburst	JJS	I-NP	O
three	CD	I-NP	O
days	NNS	I-NP	O
ago	RB	I-ADVP	O
has	VBZ	I-VP	O
clearly	RB	I-VP	O
turned	VBD	I-VP	O
some	DT	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
Australian	JJ	I-NP	I-MISC
public	NN	I-NP	O
against	IN	I-PP	O
him	PRP	I-NP	O
.	.	O	O

But	CC	O	O
,	,	O	O
he	PRP	I-NP	O
said	VBD	I-VP	O
,	,	O	O
"	"	O	O
we	PRP	I-NP	O
still	RB	I-ADVP	O
have	VBP	I-VP	O
hope	NN	I-NP	O
that	DT	I-SBAR	O
somebody	NN	I-NP	O
is	VBZ	I-VP	O
going	VBG	I-VP	O
to	TO	I-VP	O
see	VB	I-VP	O
our	PRP$	I-NP	O
point	NN	I-NP	O
of	IN	I-PP	O
view	NN	I-NP	O
in	IN	I-PP	O
this	DT	I-NP	O
.	.	O	O
"	"	O	O

Warwickshire	NNP	I-NP	I-ORG
10	CD	I-NP	O
.	.	O	O

Many	JJ	I-NP	O
had	VBD	I-VP	O
taken	VBN	I-VP	O
part	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
genocide	NN	I-NP	O
that	DT	B-NP	O
year	NN	I-NP	O
of	IN	I-PP	O
one	CD	I-NP	O
million	CD	I-NP	O
people	NNS	I-NP	O
,	,	O	O
mostly	RB	I-ADJP	O
Tutsis	NNP	I-NP	I-MISC
,	,	O	O
and	CC	O	O
refuse	VB	I-VP	O
to	TO	I-VP	O
go	VB	I-VP	O
home	NN	I-ADVP	O
for	IN	I-PP	O
fear	NN	I-NP	O
of	IN	I-PP	O
reprisal	NN	I-NP	O
at	IN	I-PP	O
the	DT	I-NP	O
hands	NNS	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
new	JJ	I-NP	O
Tutsi-dominated	JJ	I-NP	I-MISC
government	NN	I-NP	O
in	IN	I-PP	O
Kigali	NNP	I-NP	I-LOC
.	.	O	O

(	(	O	O
Spain	NNP	I-NP	I-LOC
)	)	O	O
,	,	O	O
David	NNP	I-NP	I-PER
Carter	NNP	I-NP	I-PER

On	IN	I-PP	O
Monday	NNP	I-NP	O
,	,	O	O
just	RB	I-NP	O
15	CD	I-NP	O
minutes	NNS	I-NP	O
before	IN	I-PP	O
his	PRP$	I-NP	O
flight	NN	I-NP	O
was	VBD	I-VP	O
due	JJ	I-ADJP	O
to	TO	I-VP	O
depart	VB	I-VP	O
,	,	O	O
Liam	NNP	I-NP	I-PER
decided	VBD	I-VP	O
not	RB	O	O
to	TO	I-VP	O
travel	VB	I-VP	O
with	IN	I-PP	O
the	DT	I-NP	O
rest	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
group	NN	I-NP	O
,	,	O	O
which	WDT	I-NP	O
includes	VBZ	I-VP	O
his	PRP$	I-NP	O
brother	NN	I-NP	O
Noel	NNP	I-NP	I-PER
.	.	O	O

OFK	NN	I-NP	I-ORG
Kikinda	RB	I-ADVP	I-ORG
3	CD	I-NP	O
2	CD	I-NP	O
0	CD	I-NP	O
1	CD	I-NP	O
4	CD	I-NP	O
1	CD	I-NP	O
6	CD	I-NP	O

Yasser	NNP	I-NP	I-PER
Arafat	NNP	I-NP	I-PER
will	MD	I-VP	O
meet	VB	I-VP	O
Shimon	NNP	I-NP	I-PER
Peres	NNP	I-NP	I-PER
in	IN	I-PP	O
Gaza	NNP	I-NP	I-LOC
on	IN	I-PP	O
Thursday	NNP	I-NP	O
after	IN	I-PP	O
Palestinians	NNPS	I-NP	I-MISC
said	VBD	I-VP	O
the	DT	I-NP	O
right-wing	JJ	I-NP	O
Israeli	JJ	I-NP	I-MISC
government	NN	I-NP	O
had	VBD	I-VP	O
barred	VBN	I-VP	O
the	DT	I-NP	O
Palestinian	JJ	I-NP	I-MISC
leader	NN	I-NP	O
from	IN	I-PP	O
flying	VBG	I-VP	O
to	TO	I-PP	O
the	DT	I-NP	O
West	NNP	I-NP	I-LOC
Bank	NNP	I-NP	I-LOC
for	IN	I-PP	O
talks	NNS	I-NP	O
with	IN	I-PP	O
the	DT	I-NP	O
former	JJ	I-NP	O
prime	JJ	I-NP	O
minister	NN	I-NP	O
.	.	O	O

Zenith	NNP	I-NP	I-ORG
lands	NNS	I-NP	O
$	$	B-NP	O
1	CD	I-NP	O
billion	CD	I-NP	O
contract	NN	I-NP	O
,	,	O	O
plans	VBZ	I-VP	O
$	$	I-NP	O
100	CD	I-NP	O
million	CD	I-NP	O
plant	NN	I-NP	O
.	.	O	O

Seven	CD	I-NP	O
athletes	NNS	I-NP	O
went	VBD	I-VP	O
into	IN	I-PP	O
Friday	NNP	I-NP	O
's	POS	B-NP	O
penultimate	JJ	I-NP	O
meeting	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
series	NN	I-NP	O
with	IN	I-PP	O
a	DT	I-NP	O
chance	NN	I-NP	O
of	IN	I-PP	O
winning	VBG	I-VP	O
the	DT	I-NP	O
prize	NN	I-NP	O
and	CC	O	O
American	JJ	I-NP	I-MISC
men	NNS	I-NP	O
's	POS	B-NP	O
400	CD	I-NP	O
metres	NNS	I-NP	O
hurdles	NNS	I-NP	O
champion	VBP	I-VP	O
Derrick	NNP	I-NP	I-PER
Adkins	NNP	I-NP	I-PER
kept	VBD	I-VP	O
his	PRP$	I-NP	O
hopes	NNS	I-NP	O
alive	JJ	I-ADJP	O
in	IN	I-PP	O
the	DT	I-NP	O
competition	NN	I-NP	O
by	IN	I-PP	O
winning	VBG	I-VP	O
his	PRP$	I-NP	O
event	NN	I-NP	O
in	IN	I-PP	O
47.93	CD	I-NP	O
.	.	O	O

5.	CD	I-NP	O
Giunluca	NNP	I-NP	I-PER
Gorini	NNP	I-NP	I-PER
(	(	O	O
Italy	NNP	I-NP	I-LOC
)	)	O	O
Aki	NNP	I-NP	I-ORG
45	CD	I-NP	O

6	CD	I-NP	O
-	:	I-NP	O
MaliVai	NNP	I-NP	I-PER
Washington	NNP	I-NP	I-PER
(	(	O	O
U.S.	NNP	I-NP	I-LOC
)	)	O	O
beat	VB	I-VP	O
Alex	NNP	I-NP	I-PER
Corretja	NNP	I-NP	I-PER
(	(	O	O
Spain	NNP	I-NP	I-LOC
)	)	O	O
6-4	CD	I-NP	O

More	JJR	I-NP	O
than	IN	I-NP	O
185,000	CD	I-NP	O
black	JJ	I-NP	O
soldiers	NNS	I-NP	O
fought	VBD	I-VP	O
and	CC	O	O
37,000	CD	I-NP	O
died	VBD	I-VP	O
.	.	O	O

-DOCSTART-	-X-	O	O

Venezuela	NNP	I-NP	I-LOC
unions	NNS	I-NP	O
harden	NN	I-NP	O
towards	IN	I-PP	O
CVG	NNP	I-NP	I-ORG
privatization	NN	I-NP	O
.	.	O	O

Jordanian	NNP	I-NP	I-MISC
PM	NNP	I-NP	O
Kabariti	NNP	I-NP	I-PER
meets	VBZ	I-VP	O
Arafat	NNP	I-NP	I-PER
in	IN	I-PP	O
West	NNP	I-NP	I-LOC
Bank	NNP	I-NP	I-LOC
.	.	O	O

-DOCSTART-	-X-	O	O

The	DT	I-NP	O
opinion	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
military	NN	I-NP	O
in	IN	I-PP	O
Thailand	NNP	I-NP	I-LOC
,	,	O	O
which	WDT	I-NP	O
has	VBZ	I-VP	O
seen	VBN	I-VP	O
17	CD	I-NP	O
coups	NNS	I-NP	O
or	CC	O	O
attempted	VBD	I-VP	O
coups	NNS	I-NP	O
since	IN	I-PP	O
the	DT	I-NP	O
country	NN	I-NP	O
switched	VBD	I-VP	O
to	TO	I-PP	O
parliamentary	JJ	I-NP	O
democracy	NN	I-NP	O
from	IN	I-PP	O
absolute	JJ	I-NP	O
monarchy	NN	I-NP	O
in	IN	I-PP	O
1932	CD	I-NP	O
,	,	O	O
always	RB	I-ADVP	O
carries	VBZ	I-VP	O
weight	NN	I-NP	O
in	IN	I-PP	O
the	DT	I-NP	O
political	JJ	I-NP	O
scene	NN	I-NP	O
,	,	O	O
despite	IN	I-PP	O
officials	NNS	I-NP	O
'	POS	I-NP	O
vows	VBZ	I-VP	O
to	TO	I-VP	O
distance	VB	I-VP	O
the	DT	I-NP	O
military	NN	I-NP	O
from	IN	I-PP	O
politics	NNS	I-NP	O
.	.	O	O

2.	CD	I-NP	O
Renate	NNP	I-NP	I-PER
Goetschl	NNP	I-NP	I-PER
(	(	O	O
Austria	NNP	I-NP	I-LOC
)	)	O	O
132	CD	I-NP	O

CALIFORNIA	NNP	I-NP	I-ORG
AT	NNP	I-NP	O
BALTIMORE	NNP	I-NP	I-LOC

Flavio	NNP	I-NP	I-PER
Cotti	NNP	I-NP	I-PER
,	,	O	O
the	DT	I-NP	O
chairman	NN	I-NP	O
of	IN	I-PP	O
the	DT	I-NP	O
Organisation	NNP	I-NP	I-ORG
for	IN	I-PP	I-ORG
Security	NNP	I-NP	I-ORG
and	CC	I-NP	I-ORG
Cooperation	NNP	I-NP	I-ORG
in	IN	I-PP	I-ORG
Europe	NNP	I-NP	I-ORG
(	(	O	O
OSCE	NNP	I-NP	I-ORG
)	)	O	O
,	,	O	O
told	VBD	I-VP	O
German	JJ	I-NP	I-MISC
radio	NN	I-NP	O
the	DT	B-NP	O
Vienna-based	JJ	I-NP	I-MISC
body	NN	I-NP	O
viewed	VBD	I-VP	O
the	DT	I-NP	O
conflict	NN	I-NP	O
in	IN	I-PP	O
Chechnya	NNP	I-NP	I-LOC
as	IN	I-PP	O
an	DT	I-NP	O
internal	JJ	I-NP	O
Russian	JJ	I-NP	I-MISC
problem	NN	I-NP	O
.	.	O	O

It	PRP	I-NP	O
said	VBD	I-VP	O
"	"	O	O
Mission	NNP	I-NP	I-MISC
:	:	O	I-MISC
Impossible	JJ	I-ADJP	I-MISC
"	"	O	O
director	NN	I-NP	O
Brian	NNP	I-NP	I-PER
De	NNP	I-NP	I-PER
Palma	NNP	I-NP	I-PER
would	MD	I-VP	O
have	VB	I-VP	O
first	JJ	I-NP	O
crack	NN	I-NP	O
at	IN	I-PP	O
the	DT	I-NP	O
sequel	NN	I-NP	O
,	,	O	O
though	IN	I-SBAR	O
no	DT	I-NP	O
deals	NNS	I-NP	O
have	VBP	I-VP	O
been	VBN	I-VP	O
made	VBN	I-VP	O
yet	RB	I-ADVP	O
.	.	O	O

-DOCSTART-	-X-	O	O

"	"	O	O
Although	IN	I-SBAR	O
it	PRP	I-NP	O
is	VBZ	I-VP	O
clear	JJ	I-ADJP	O
from	IN	I-PP	O
the	DT	I-NP	O
videotape	NN	I-NP	O
that	IN	I-SBAR	O
Mr	NNP	I-NP	O
Bure	NNP	I-NP	I-PER
's	POS	B-NP	O
actions	NNS	I-NP	O
were	VBD	I-VP	O
a	DT	I-NP	O
reaction	NN	I-NP	O
to	TO	I-PP	O
the	DT	I-NP	O
impending	JJ	I-NP	O
hit	NN	I-NP	O
and	CC	O	O
there	EX	I-NP	O
was	VBD	I-VP	O
no	DT	I-NP	O
intent	NN	I-NP	O
to	TO	I-VP	O
injure	VB	I-VP	O
his	PRP$	I-NP	O
opponent	NN	I-NP	O
,	,	O	O
there	EX	I-NP	O
can	MD	I-VP	O
be	VB	I-VP	O
no	DT	I-NP	O
excuse	NN	I-NP	O
for	IN	I-PP	O
this	DT	I-NP	O
type	NN	I-NP	O
of	IN	I-PP	O
conduct	NN	I-NP	O
,	,	O	O
"	"	O	O
Burke	NNP	I-NP	I-PER
said	VBD	I-VP	O
.	.	O	O

Dresden	NNP	I-NP	I-LOC
792	CD	I-NP	O
up	RB	I-ADVP	O
11.4	CD	I-NP	O

At	IN	I-PP	O
Northampton	NNP	I-NP	I-LOC
:	:	O	O
Sussex	NNP	I-NP	I-ORG
389	CD	I-NP	O
(	(	O	O
N.	NNP	I-NP	I-PER
Lenham	NNP	I-NP	I-PER
145	CD	I-NP	O
,	,	O	O
V.	NNP	I-NP	I-PER
Drakes	NNPS	I-NP	I-PER
59	CD	I-NP	O
,	,	O	O

Officials	NNS	I-NP	O
did	VBD	I-VP	O
not	RB	I-VP	O
immediately	RB	I-VP	O
identify	VB	I-VP	O
the	DT	I-NP	O
victims	NNS	I-NP	O
.	.	O	O

WINNIPEG	VBG	I-VP	I-LOC
1996-12-06	CD	I-NP	O

Stoke	VB	I-VP	I-ORG
2	CD	I-NP	O
Tranmere	NNP	I-NP	I-ORG
0	CD	I-NP	O

4.	CD	I-NP	O
Italy	NNP	I-NP	I-LOC
887	CD	I-NP	O

There	EX	I-NP	O
were	VBD	I-VP	O
unconfirmed	JJ	I-NP	O
reports	NNS	I-NP	O
that	IN	I-SBAR	O
Iran	NNP	I-NP	I-LOC
had	VBD	I-VP	O
sent	VBN	I-VP	O
troops	NNS	I-NP	O
into	IN	I-PP	O
northern	JJ	I-NP	O
Iraq	NNP	I-NP	I-LOC
in	IN	I-PP	O
response	NN	I-NP	O
to	TO	I-PP	O
Iraq	NNP	I-NP	I-LOC
's	POS	B-NP	O
attack	NN	I-NP	O
.	.	O	O

Katja	NNP	I-NP	I-PER
Seizinger	NNP	I-NP	I-PER
of	IN	I-PP	O
Germany	NNP	I-NP	I-LOC
finished	VBD	I-VP	O
second	NN	I-NP	O
and	CC	O	O
Islode	NNP	I-NP	I-PER
Kostner	NNP	I-NP	I-PER
of	IN	I-PP	O
Italy	NNP	I-NP	I-LOC
took	VBD	I-VP	O
third	JJ	I-NP	O
.	.	O	O

1996	CD	I-NP	O
1995	CD	I-NP	O
1996	CD	I-NP	O
1995	CD	I-NP	O

--	:	I-NP	O
Bangkok	NNP	I-NP	I-LOC
newsroom	NN	I-NP	O
(	(	O	O
662	CD	I-NP	O
)	)	O	O
652-0642	CD	I-NP	O

Along	IN	I-PP	O
with	IN	B-PP	O
Mayfiar	NNP	I-NP	I-PER
at	IN	I-PP	O
277	CD	I-NP	O
for	IN	I-PP	O
the	DT	I-NP	O
tournament	NN	I-NP	O
were	VBD	I-VP	O
Steve	NNP	I-NP	I-PER
Stricker	NNP	I-NP	I-PER
,	,	O	O
who	WP	I-NP	O
